Date,Close,High,Low,Open,Volume,MA5,MA20,Daily_Return,Volatility,RSI14,Target
2017-09-12,10093.0498046875,10097.5498046875,10028.0498046875,10056.849609375,182600,9976.0,9894.6525390625,0.008694739852208588,0.005068661457456999,71.65714344757752,0
2017-09-13,10079.2998046875,10131.9501953125,10063.150390625,10099.25,215000,10008.619921875,9908.910009765625,-0.0013623236054590704,0.004752826798144751,66.60560481973886,1
2017-09-14,10086.599609375,10126.5,10070.349609375,10107.400390625,225600,10039.959765625,9918.375,0.0007242372812548137,0.0047387700295566815,66.739542548358,0
2017-09-15,10085.400390625,10115.150390625,10043.650390625,10062.349609375,266600,10070.0798828125,9927.4375,-0.00011889227256378643,0.00454647794523406,63.674570249455705,1
2017-09-18,10153.099609375,10171.7001953125,10131.2998046875,10133.099609375,156100,10099.48984375,9943.2224609375,0.006712596042585561,0.004050289822360609,80.67175710841433,0
2017-09-19,10147.5498046875,10178.9501953125,10129.9501953125,10175.599609375,187500,10110.38984375,9962.882470703125,-0.0005466118624873895,0.0041078158735438075,76.35452466693138,0
2017-09-20,10141.150390625,10171.0498046875,10134.2001953125,10160.9501953125,199400,10122.7599609375,9981.6625,-0.0006306363787978997,0.0037508587452653405,73.64192934557789,0
2017-09-21,10121.900390625,10158.900390625,10058.599609375,10139.599609375,191800,10129.8201171875,9995.13251953125,-0.0018982067377479872,0.003972282970824951,66.95798228753121,0
2017-09-22,9964.400390625,10095.0498046875,9952.7998046875,10094.349609375,226600,10105.6201171875,10000.500048828126,-0.01556031910231781,0.006830439199325016,54.85551557429524,0
2017-09-25,9872.599609375,9960.5,9816.0498046875,9960.099609375,221400,10049.5201171875,9998.4900390625,-0.009212875602266135,0.006967646009118666,43.17667759925129,0
2017-09-26,9871.5,9891.349609375,9813.0,9875.25,190900,9994.31015625,10002.262548828125,-0.00011137992205778602,0.006058481651594873,45.9244709816778,0
2017-09-27,9735.75,9921.0498046875,9714.400390625,9920.599609375,200100,9913.230078125,9994.830029296874,-0.013751709466646389,0.007053182639949086,35.52083060223906,1
2017-09-28,9768.9501953125,9789.2001953125,9687.5498046875,9736.400390625,385000,9842.6400390625,9987.38251953125,0.003410132276660871,0.007276943600471506,38.13237402832633,1
2017-09-29,9788.599609375,9854.0,9775.349609375,9814.2998046875,196300,9807.4798828125,9978.09248046875,0.002011415113154058,0.00740624754221733,33.199331803180726,1
2017-10-03,9859.5,9895.400390625,9831.0498046875,9893.2998046875,162800,9804.8599609375,9975.425,0.007243159742390093,0.007484705525737878,31.49507964338828,1
2017-10-04,9914.900390625,9938.2998046875,9850.650390625,9884.349609375,156200,9813.5400390625,9973.560009765624,0.005618985813175215,0.007940602911315394,37.78059732043441,0
2017-10-05,9888.7001953125,9945.9501953125,9881.849609375,9927.0,147800,9844.130078125,9972.185009765624,-0.0026425071639926134,0.007919399900080604,35.69261095429661,1
2017-10-06,9979.7001953125,9989.349609375,9906.599609375,9908.150390625,195800,9886.280078125,9974.675,0.009202422785872022,0.00874628380208881,43.23648102300435,1
2017-10-09,9988.75,10015.75,9959.4501953125,9988.2001953125,143900,9926.31015625,9977.372509765624,0.0009068212982741297,0.0071916976129212905,38.63025877723971,1
2017-10-10,10016.9501953125,10034.0,10002.2998046875,10013.7001953125,148600,9957.8001953125,9977.917529296876,0.0028231956263296,0.006391428954078252,41.23963369099557,0
2017-10-11,9984.7998046875,10067.25,9955.7998046875,10042.599609375,189700,9971.780078125,9972.505029296875,-0.0032095987299651796,0.006549790421950746,39.8625229371159,1
2017-10-12,10096.400390625,10104.4501953125,9977.099609375,10011.2001953125,200900,10013.3201171875,9973.36005859375,0.011177047924897598,0.004736082013808307,48.523454410976385,1
2017-10-13,10167.4501953125,10191.900390625,10120.099609375,10123.7001953125,230100,10050.8701171875,9977.402587890625,0.007037142143597297,0.004852767082735794,63.065397680787136,1
2017-10-16,10230.849609375,10242.9501953125,10175.099609375,10207.400390625,203000,10099.2900390625,9984.675048828125,0.006235527378509298,0.004842645443159593,73.92638837074006,1
2017-10-17,10234.4501953125,10251.849609375,10212.599609375,10227.650390625,195700,10142.7900390625,9988.742578125,0.00035193420634405115,0.004889397346987026,74.1595909404703,0
2017-10-18,10210.849609375,10236.4501953125,10175.75,10209.400390625,254200,10188.0,9991.907568359375,-0.0023059945074831445,0.0051860799521073215,87.1751296730436,0
2017-10-19,10146.5498046875,10211.9501953125,10123.349609375,10210.349609375,30200,10198.0298828125,9992.1775390625,-0.006297204164917303,0.005725317455408114,78.1748044256351,1
2017-10-23,10184.849609375,10224.150390625,10124.5,10176.650390625,218100,10201.509765625,9995.325,0.00377466285828576,0.00526803451218847,78.76579864508098,1
2017-10-24,10207.7001953125,10237.75,10182.400390625,10218.5498046875,217200,10196.8798828125,10007.489990234375,0.0022435859942857572,0.005252759500146164,77.17332821199886,1
2017-10-25,10295.349609375,10340.5498046875,10240.900390625,10321.150390625,594200,10209.059765625,10028.627490234376,0.008586597606260904,0.0056332103397028176,78.26722313968034,1
2017-10-26,10343.7998046875,10355.650390625,10271.849609375,10291.7998046875,429700,10235.6498046875,10052.24248046875,0.004706027201677676,0.005243966910553903,82.73150476340312,0
2017-10-27,10323.0498046875,10366.150390625,10311.2998046875,10362.2998046875,312700,10270.9498046875,10081.607470703126,-0.002006032637116295,0.004747345090908562,77.47011485272287,1
2017-10-30,10363.650390625,10384.5,10344.2998046875,10353.849609375,236900,10306.7099609375,10111.34248046875,0.00393300300838062,0.0044929561993903066,78.55287702042966,0
2017-10-31,10335.2998046875,10367.7001953125,10323.9501953125,10364.900390625,232600,10332.2298828125,10138.677490234375,-0.002735579151063039,0.004431229185849946,74.24034669220656,1
2017-11-01,10440.5,10451.650390625,10383.0498046875,10390.349609375,260300,10361.2599609375,10167.727490234374,0.010178727013297362,0.005274690909201847,81.2250824729161,0
2017-11-02,10423.7998046875,10453.0,10412.5498046875,10440.5,201500,10377.2599609375,10193.1724609375,-0.0015995589591015769,0.005214889126256001,75.78753209432693,1
2017-11-03,10452.5,10461.7001953125,10403.599609375,10461.5498046875,199900,10403.15,10221.362451171875,0.0027533333189682097,0.0043059231850113636,74.05677871531687,0
2017-11-06,10451.7998046875,10490.4501953125,10413.75,10431.75,193600,10420.7798828125,10244.967431640625,-6.698831021290097e-05,0.004397882098555105,70.8540796029989,0
2017-11-07,10350.150390625,10485.75,10340.7998046875,10477.150390625,286900,10423.75,10263.037451171875,-0.009725541625559164,0.005883326393883314,59.21470781761136,0
2017-11-08,10303.150390625,10384.25,10285.5,10361.9501953125,274500,10396.280078125,10277.3474609375,-0.004540996818999998,0.005557773626652969,57.086963693895,1
2017-11-09,10308.9501953125,10368.4501953125,10266.9501953125,10358.650390625,240200,10373.31015625,10293.55498046875,0.0005629156585715833,0.005324952218110172,63.700022737533075,1
2017-11-10,10321.75,10344.9501953125,10254.099609375,10304.349609375,279400,10347.16015625,10304.8224609375,0.0012416205767800115,0.005310028435351908,62.0680630976526,0
2017-11-13,10224.9501953125,10334.150390625,10216.25,10322.0,210300,10301.790234375,10307.6974609375,-0.009378235734008311,0.005855045226351963,51.34523820403388,0
2017-11-14,10186.599609375,10248.0,10175.5498046875,10223.400390625,305000,10269.080078125,10305.4849609375,-0.0037506868204679744,0.005890792505241007,40.81273017674935,0
2017-11-15,10118.0498046875,10175.4501953125,10094.0,10171.9501953125,207400,10232.0599609375,10299.66494140625,-0.00672940994209803,0.004434206524156988,31.55490091568018,1
2017-11-16,10214.75,10232.25,10139.2001953125,10152.900390625,182600,10213.219921875,10299.8599609375,0.009557197007243445,0.005990611255735725,42.12824615174947,1
2017-11-17,10283.599609375,10343.599609375,10268.0498046875,10324.5498046875,203300,10205.58984375,10306.712451171876,0.006740214824151325,0.006457172555852721,44.41103556613731,1
2017-11-20,10298.75,10309.849609375,10261.5,10287.2001953125,147200,10220.3498046875,10312.407470703125,0.0014732575363192169,0.006516141881060435,47.40025645264586,1
2017-11-21,10326.900390625,10358.7001953125,10315.0498046875,10329.25,186100,10248.4099609375,10318.36748046875,0.0027333793542905216,0.005923196423655066,40.92510477093936,1
2017-11-22,10342.2998046875,10368.7001953125,10309.5498046875,10350.7998046875,157600,10293.2599609375,10320.714990234375,0.00149119420929833,0.005737255750601713,43.47582044747416,1
2017-11-23,10348.75,10374.2998046875,10307.2998046875,10358.4501953125,153000,10320.0599609375,10320.9625,0.0006236712756650942,0.005737486495963767,41.38789181687597,1
2017-11-24,10389.7001953125,10404.5,10362.25,10366.7998046875,129200,10341.280078125,10324.29501953125,0.003957018510689636,0.005844981536909079,45.16809468376437,1
2017-11-27,10399.5498046875,10407.150390625,10340.2001953125,10361.0498046875,141900,10361.4400390625,10326.089990234375,0.000948016707878141,0.004665297854137572,54.48433474758829,0
2017-11-28,10370.25,10409.5498046875,10355.2001953125,10387.900390625,196000,10370.1099609375,10327.8375,-0.0028174108723719726,0.004552005236507625,56.29334632730897,0
2017-11-29,10361.2998046875,10392.9501953125,10345.900390625,10376.650390625,152500,10373.9099609375,10323.877490234376,-0.0008630645657047298,0.00361191358124316,54.881082459207455,0
2017-11-30,10226.5498046875,10332.7001953125,10211.25,10332.7001953125,342500,10349.469921875,10314.014990234375,-0.013005125084696312,0.005290384689433983,42.76814288490898,0
2017-12-01,10121.7998046875,10272.7001953125,10108.5498046875,10263.7001953125,143400,10295.88984375,10297.47998046875,-0.010242946252702612,0.005645940619444991,42.25772497647104,1
2017-12-04,10127.75,10179.2001953125,10095.7001953125,10175.0498046875,148600,10241.5298828125,10281.277490234375,0.0005878594150563465,0.005599662701737632,45.35703279092703,0
2017-12-05,10118.25,10147.9501953125,10069.099609375,10118.25,155500,10191.1298828125,10269.682470703125,-0.0009380168349337747,0.005396365139377958,50.017417369450456,0
2017-12-06,10044.099609375,10104.2001953125,10033.349609375,10088.7998046875,166100,10127.68984375,10256.729931640624,-0.007328380957675518,0.005477783605904189,34.54674727008394,1
2017-12-07,10166.7001953125,10182.650390625,10061.900390625,10063.4501953125,166200,10115.719921875,10249.617431640625,0.012206229598028528,0.0072464775493236945,40.35326371640909,1
2017-12-08,10265.650390625,10270.849609375,10195.25,10198.4501953125,200000,10144.4900390625,10246.812451171874,0.009732773998600175,0.007948068996713565,47.60043836919862,1
2017-12-11,10322.25,10329.2001953125,10282.0498046875,10310.5,147400,10183.3900390625,10251.67744140625,0.0055134947345070184,0.008210178481236638,49.676224458991605,0
2017-12-12,10240.150390625,10326.099609375,10230.2001953125,10324.900390625,175100,10207.7701171875,10254.35498046875,-0.007953654423696332,0.008511420112900308,43.49242926661748,0
2017-12-13,10192.9501953125,10296.5498046875,10169.849609375,10236.599609375,181600,10237.540234375,10258.1,-0.004609326378225087,0.008575722054536133,40.56445650952491,1
2017-12-14,10252.099609375,10276.099609375,10141.5498046875,10229.2998046875,154300,10254.6201171875,10259.96748046875,0.005802972930222028,0.007827155581102517,41.8463724942162,1
2017-12-15,10333.25,10373.099609375,10319.650390625,10345.650390625,255100,10268.1400390625,10262.45,0.007915489872025061,0.007196295387024326,46.37745807912595,1
2017-12-18,10388.75,10443.5498046875,10074.7998046875,10263.099609375,230400,10281.4400390625,10266.95,0.005371011056540809,0.007243944550553163,50.982682707191266,1
2017-12-19,10463.2001953125,10472.2001953125,10406.0,10414.7998046875,169100,10326.05,10273.764990234375,0.007166424768379365,0.007261044631140691,55.06060347403013,0
2017-12-20,10444.2001953125,10494.4501953125,10437.150390625,10494.400390625,175200,10376.3,10278.860009765625,-0.001815888030940238,0.0065300605136289925,62.213130564773856,0
2017-12-21,10440.2998046875,10473.9501953125,10426.900390625,10473.9501953125,151900,10413.9400390625,10283.4375,-0.00037345038892977467,0.005944636964075833,70.15309590368355,1
2017-12-22,10493.0,10501.099609375,10448.25,10457.2998046875,138800,10445.8900390625,10288.602490234374,0.0050477664720738336,0.0054941499471989974,71.82026934628337,1
2017-12-26,10531.5,10545.4501953125,10477.9501953125,10512.2998046875,155600,10474.4400390625,10295.2,0.003669112741827796,0.005400966388334605,73.86104513867744,0
2017-12-27,10490.75,10552.400390625,10469.25,10531.0498046875,165200,10479.95,10301.225,-0.003869344347908643,0.00466737690890146,76.82421305006733,0
2017-12-28,10477.900390625,10534.5498046875,10460.4501953125,10498.2001953125,272900,10486.6900390625,10307.055029296875,-0.0012248513571480046,0.004199428432652001,71.52741279772802,1
2017-12-29,10530.7001953125,10538.7001953125,10488.650390625,10492.349609375,152000,10504.7701171875,10322.262548828125,0.005039158869532878,0.004144701641538046,69.58546029739252,0
2018-01-02,10442.2001953125,10495.2001953125,10404.650390625,10477.5498046875,153400,10494.61015625,10338.282568359375,-0.008403999578242116,0.00498696605298645,58.46448580741639,1
2018-01-03,10443.2001953125,10503.599609375,10429.5498046875,10482.650390625,167300,10476.9501953125,10354.055078125,9.576525840304662e-05,0.004753908934474065,66.18055155647625,1
2018-01-04,10504.7998046875,10513.0,10441.4501953125,10469.400390625,174900,10479.76015625,10373.382568359375,0.0058985376343401175,0.004570715281619966,74.29304348090693,1
2018-01-05,10558.849609375,10566.099609375,10520.099609375,10534.25,180900,10495.95,10399.120068359374,0.005145248428569005,0.004722252081292913,74.08716136631331,1
2018-01-08,10623.599609375,10631.2001953125,10588.5498046875,10591.7001953125,169000,10514.5298828125,10421.9650390625,0.006132296831134809,0.004939481627752023,73.40209496283282,1
2018-01-09,10637.0,10659.150390625,10603.599609375,10645.099609375,205000,10553.48984375,10440.53251953125,0.0012613794869653638,0.00480206676230499,71.4656290531777,0
2018-01-10,10632.2001953125,10655.5,10592.7001953125,10652.0498046875,176400,10591.28984375,10456.030029296875,-0.0004512366915013777,0.004759873340329785,66.61424791573062,1
2018-01-11,10651.2001953125,10664.599609375,10612.349609375,10637.0498046875,153800,10620.569921875,10476.58251953125,0.0017870242895141608,0.00444776512932759,70.34999596778839,1
2018-01-12,10681.25,10690.400390625,10597.099609375,10682.5498046875,175200,10645.05,10500.997509765624,0.00282125996474325,0.004352538321671123,72.52927866643049,1
2018-01-15,10741.5498046875,10782.650390625,10713.7998046875,10718.5,175900,10668.6400390625,10525.47001953125,0.005645388385020489,0.004404526904843562,72.91420957388385,0
2018-01-16,10700.4501953125,10762.349609375,10687.849609375,10761.5,211000,10681.330078125,10543.830029296874,-0.003826227138756466,0.003304330425034191,65.50149007126896,1
2018-01-17,10788.5498046875,10803.0,10666.75,10702.4501953125,252700,10712.6,10563.82001953125,0.008233261943837888,0.0036443845764354715,75.13936222306859,1
2018-01-18,10817.0,10887.5,10782.400390625,10873.400390625,312000,10745.7599609375,10581.510009765625,0.002637073177355065,0.003526517113343845,77.89114007017002,1
2018-01-19,10894.7001953125,10906.849609375,10793.900390625,10829.2001953125,207600,10788.45,10604.035009765625,0.007183155709762357,0.003721689765432262,78.76111520927921,1
2018-01-22,10966.2001953125,10975.099609375,10881.400390625,10883.2001953125,231600,10833.380078125,10630.330029296874,0.006562824007838586,0.003762388545297778,92.54636222640181,1
2018-01-23,11083.7001953125,11092.900390625,10994.5498046875,10997.400390625,284600,10910.030078125,10659.8650390625,0.010714741469905364,0.004364666386516708,93.73214700069612,1
2018-01-24,11086.0,11110.099609375,11046.150390625,11069.349609375,283400,10969.5201171875,10687.5900390625,0.00020749430668232094,0.0042921994552961905,93.17986914333724,0
2018-01-25,11069.650390625,11095.599609375,11009.2001953125,11095.599609375,330300,11020.0501953125,10716.53505859375,-0.001474797886974577,0.004607982607983075,90.20161525856741,1
2018-01-29,11130.400390625,11171.5498046875,11075.9501953125,11079.349609375,241700,11067.190234375,10749.16005859375,0.005487978197707966,0.004617673373614658,90.1395312862557,0
2018-01-30,11049.650390625,11121.099609375,11033.900390625,11120.849609375,228000,11083.8802734375,10775.107568359375,-0.0072549052294663685,0.005800066858127281,79.532048486475,0
2018-01-31,11027.7001953125,11058.5,10979.2998046875,11018.7998046875,245900,11072.6802734375,10804.382568359375,-0.001986505865481769,0.005590260586876445,77.6264771930399,0
2018-02-01,11016.900390625,11117.349609375,10878.7998046875,11044.5498046875,306200,11058.8603515625,10833.067578125,-0.000979334267002474,0.005393326832135842,75.84093427787921,0
2018-02-02,10760.599609375,10954.9501953125,10736.099609375,10938.2001953125,282700,10997.0501953125,10845.857568359375,-0.023264327729431322,0.00965096668314465,54.248521848614715,0
2018-02-05,10666.5498046875,10702.75,10586.7998046875,10604.2998046875,240100,10904.280078125,10851.242578125,-0.00874020111347329,0.00955923258236988,46.124430018711735,0
2018-02-06,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500,10794.0,10844.97509765625,-0.015778279553294694,0.009920620168975403,40.76542604196865,0
2018-02-07,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400,10683.8,10836.960107421875,-0.0020527044686019513,0.008491181440150928,34.83590520909311,1
2018-02-08,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200,10595.78984375,10834.192578125,0.009559251691416026,0.009637451996768878,39.083569198862165,0
2018-02-09,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600,10534.6599609375,10824.380078125,-0.011525115565078292,0.009792521274806948,30.782650852503565,1
2018-02-12,10539.75,10555.5,10485.400390625,10518.2001953125,217400,10509.3,10817.305078125,0.008110971654893273,0.010152618387999525,31.578001513634106,0
2018-02-14,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200,10509.830078125,10805.272607421875,-0.0036860086221209842,0.010142544678236191,22.988461005767235,1
2018-02-15,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600,10523.5900390625,10797.52509765625,0.004247217640005241,0.010534660108517415,25.894160647523876,0
2018-02-16,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300,10498.680078125,10780.71259765625,-0.00883791146104973,0.01054334637024255,24.233002554008763,0
2018-02-19,10378.400390625,10489.349609375,10302.75,10488.900390625,187300,10483.3701171875,10758.7826171875,-0.0070701582851038225,0.00850689448614048,18.953783531855464,0
2018-02-20,10360.400390625,10429.349609375,10347.650390625,10391.0,187700,10447.5001953125,10732.067626953125,-0.001734371321447492,0.008320909876312057,19.98948897362719,1
2018-02-21,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100,10426.81015625,10703.630126953125,0.003576097765586983,0.007155937252064506,22.91454376054459,0
2018-02-22,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600,10394.2501953125,10668.580126953126,-0.0014186170381128571,0.0071477992919105815,22.837006395268588,1
2018-02-23,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600,10402.0001953125,10638.8326171875,0.010435590678416817,0.00729385882384883,36.77959753351094,1
2018-02-26,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900,10442.8400390625,10614.480078125,0.008726467454819975,0.006775122042323422,45.87243710826204,0
2018-02-27,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500,10481.619921875,10585.675048828125,-0.0026741826897078713,0.006407371791780721,53.19573760597243,0
2018-02-28,10492.849609375,10535.5,10461.5498046875,10488.9501953125,286000,10500.6998046875,10557.835009765626,-0.005822290104475547,0.006582924325044689,50.8807041798965,0
2018-03-01,10458.349609375,10525.5,10447.150390625,10479.9501953125,176000,10515.8296875,10529.36748046875,-0.0032879533476946055,0.006465684398486955,43.039216361145726,0
2018-03-05,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000,10489.3896484375,10496.46494140625,-0.009513929416818057,0.006561757951166854,44.20241101275025,0
2018-03-06,10249.25,10441.349609375,10215.900390625,10420.5,222900,10422.7197265625,10470.8974609375,-0.010580287725753812,0.007008464085275906,32.98378645530636,0
2018-03-07,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500,10342.6998046875,10445.27998046875,-0.00927383024977435,0.007459828922269484,30.946306109809328,1
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400,10292.6599609375,10432.5,0.008710700361544088,0.008039207304036717,34.12152752177083,0
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500,10246.3599609375,10420.007470703125,-0.001542645765246653,0.008039215183886462,37.135495202718445,1
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400,10258.8701171875,10412.235009765625,0.019023530088059015,0.009733889299924376,52.156684880675066,1
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700,10294.3900390625,10410.82998046875,0.0005228873803659884,0.0091887660728312,53.37528547363324,0
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400,10345.730078125,10404.3875,-0.001529629691374823,0.009178860512815409,50.69816812606261,0
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900,10369.230078125,10397.35,-0.004874698450260895,0.009132095444790609,48.871662410540736,0
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500,10362.890234375,10379.83251953125,-0.01592640973139836,0.010253545847788294,35.98827643420847,0
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200,10297.46015625,10361.930029296875,-0.009896900659531527,0.010283332200964144,27.07816900375498,1
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000,10236.96015625,10349.227490234374,0.002981856935879268,0.009994915664705853,29.853321118482526,1
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800,10185.830078125,10338.969970703125,0.003052086486265315,0.009639648266878945,33.71444238422576,0
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500,10136.75,10324.8349609375,-0.003988084980675044,0.00919861475948511,33.52040242805755,0
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700,10097.3298828125,10305.60244140625,-0.011537625281148767,0.009763502969866063,32.9763264042288,1
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600,10104.6099609375,10287.582470703124,0.013262645068574441,0.008452948091877034,44.52297584708384,1
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700,10116.5701171875,10267.660009765625,0.005281003483202706,0.008787649950053945,51.43832089436743,0
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400,10108.26015625,10245.630029296875,-0.006917631084606968,0.008898450050575026,43.698381322258996,1
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400,10127.6701171875,10231.5775390625,0.009699675438319622,0.009689520566630815,49.31929069480848,1
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300,10177.06015625,10220.91005859375,0.0032511600254110373,0.00829175865577873,40.657744751013176,0
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100,10176.61015625,10209.38759765625,-0.011381123413860439,0.008509344372210612,35.85883824923005,1
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800,10204.81015625,10213.1826171875,0.019425574859986305,0.01043988608520431,46.53129137974079,1
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200,10248.3900390625,10222.052587890625,0.0006246125727966678,0.0104413080973292,48.80214888818964,1
2018-04-09,10379.349609375,10397.7001953125,10328.5,10333.7001953125,221600,10281.9,10228.887548828125,0.004621743176794313,0.010267085598809383,58.571392217310375,1
2018-04-10,10402.25,10424.849609375,10381.5,10412.900390625,251700,10313.35,10237.657568359375,0.002206341580816895,0.009001253483661554,65.45408931259408,1
2018-04-11,10417.150390625,10428.150390625,10355.599609375,10428.150390625,250400,10371.1,10237.445068359375,0.0014324199692374862,0.008407527188467531,64.91901294917062,1
2018-04-12,10458.650390625,10469.900390625,10395.25,10410.650390625,238600,10397.8,10239.035107421874,0.003983815001590951,0.008375358271233363,65.29389409927676,1
2018-04-13,10480.599609375,10519.900390625,10451.4501953125,10495.2998046875,213100,10427.6,10242.520068359376,0.002098666456015641,0.007682225973923573,68.79333005588386,1
2018-04-16,10528.349609375,10540.150390625,10396.349609375,10398.2998046875,195000,10457.4,10250.930029296875,0.004556037037927396,0.007394994158617715,79.31778793981243,1
2018-04-17,10548.7001953125,10560.4501953125,10495.650390625,10557.2998046875,206100,10486.6900390625,10268.60751953125,0.001932932196645476,0.007403386749325341,76.38705509757003,0
2018-04-18,10526.2001953125,10594.2001953125,10509.7001953125,10578.900390625,205400,10508.5,10290.205029296874,-0.002132964212026689,0.005823247611190097,72.46929435719261,1
2018-04-19,10565.2998046875,10572.2001953125,10546.2001953125,10563.650390625,262600,10529.8298828125,10312.2525390625,0.0037145036812440413,0.0020739371739992543,80.94000647652794,0
2018-04-20,10564.0498046875,10582.349609375,10527.4501953125,10560.349609375,244600,10546.519921875,10332.692529296875,-0.00011831183431687542,0.0021525880092252243,77.82608695652173,1
2018-04-23,10584.7001953125,10638.349609375,10514.9501953125,10592.7998046875,194200,10557.7900390625,10356.1900390625,0.0019547797489403163,0.001981699278779615,77.37753998573876,1
2018-04-24,10614.349609375,10636.7998046875,10569.0,10578.099609375,219200,10570.919921875,10387.005029296875,0.0028011576629851653,0.0019986749112726084,95.54784238776243,0
2018-04-25,10570.5498046875,10612.599609375,10536.4501953125,10612.400390625,189200,10579.78984375,10409.0,-0.00412647089076601,0.0027952668440557426,82.24704913110097,1
2018-04-26,10617.7998046875,10628.400390625,10559.650390625,10586.5,335100,10590.28984375,10430.682470703125,0.0044699661676110836,0.0028476507592327276,83.96633372816177,1
2018-04-27,10692.2998046875,10719.7998046875,10647.5498046875,10651.650390625,0,10615.93984375,10459.612451171875,0.007016519558704637,0.003341477808080807,84.92359465827381,1
2018-04-30,10739.349609375,10759.0,10704.599609375,10705.75,173800,10646.8697265625,10485.98994140625,0.004400344691688707,0.0033286182122323634,85.69463861750619,0
2018-05-02,10718.0498046875,10784.650390625,10689.7998046875,10783.849609375,229700,10667.609765625,10509.642431640625,-0.0019833421447520427,0.0035586751630490633,81.43546527643164,0
2018-05-03,10679.650390625,10720.599609375,10647.4501953125,10720.150390625,185200,10689.4298828125,10537.204931640625,-0.003582686660562606,0.0037519100773525742,73.23879156312255,0
2018-05-04,10618.25,10700.4501953125,10601.599609375,10700.4501953125,186500,10689.519921875,10551.859912109376,-0.0057492884485150775,0.0042755745770074,63.36543348479447,1
2018-05-07,10715.5,10725.650390625,10635.650390625,10653.150390625,168400,10694.1599609375,10571.054931640625,0.00915875968262192,0.005059170580711856,66.57814240929002,1
2018-05-08,10717.7998046875,10758.5498046875,10689.400390625,10757.900390625,269800,10689.85,10587.97744140625,0.00021462411343375898,0.005069260130536205,65.4740202176182,1
2018-05-09,10741.7001953125,10766.25,10689.849609375,10693.349609375,215400,10694.580078125,10604.949951171875,0.0022299717349214543,0.005053182435277805,69.6696295187059,0
2018-05-10,10716.5498046875,10785.5498046875,10705.0,10779.650390625,192100,10701.9599609375,10619.919921875,-0.0023413789407356056,0.004872211600681074,64.16597458758795,1
2018-05-11,10806.5,10812.0498046875,10724.4501953125,10741.9501953125,203100,10739.6099609375,10637.31240234375,0.00839357787271755,0.005288589851497516,69.47235333518434,1
2018-05-14,10806.599609375,10834.849609375,10774.75,10815.150390625,171400,10757.8298828125,10653.61240234375,9.217542682682378e-06,0.004971773976029308,68.43021378966887,0
2018-05-15,10801.849609375,10929.2001953125,10781.400390625,10812.599609375,254300,10774.63984375,10667.28740234375,-0.0004395462191344457,0.00484607644976463,66.24502919028683,0
2018-05-16,10741.099609375,10790.4501953125,10699.7001953125,10751.9501953125,231100,10774.5197265625,10676.907373046875,-0.005624036826737067,0.005185814256373497,64.35484056570121,0
2018-05-17,10682.7001953125,10777.25,10664.5,10775.599609375,214100,10767.7498046875,10684.732373046874,-0.005437005165795927,0.005367154494544954,55.36190304070844,0
2018-05-18,10596.400390625,10674.9501953125,10589.099609375,10671.849609375,223000,10725.7298828125,10686.28740234375,-0.008078463600931896,0.005687365626241842,42.22856030401689,0
